"EntityNumber","ActivityGroup","NaceVersion","NaceCode","Classification"
"1034.892.505","001","2025","82990","SECO"
"1034.892.505","001","2025","56301","SECO"
"1034.892.505","001","2025","56309","SECO"
"1034.892.505","001","2025","56111","MAIN"
"1034.892.505","001","2025","47251","SECO"
"1034.922.395","006","2025","49330","MAIN"
"1034.922.395","001","2025","49330","MAIN"
"1034.998.908","006","2025","43341","MAIN"
"1034.998.908","001","2025","43341","MAIN"
"1034.998.908","001","2025","81210","SECO"
"1034.998.908","001","2025","42110","SECO"
"1034.998.908","001","2025","43333","SECO"
"1034.998.908","001","2025","43350","SECO"
"1034.998.908","001","2025","47530","SECO"
"1035.127.085","006","2025","49410","MAIN"
"1035.127.085","001","2025","49410","MAIN"
"1035.385.126","001","2025","94110","MAIN"
"1035.385.126","001","2025","94120","SECO"
"1035.532.606","006","2025","86940","MAIN"
"1035.666.624","006","2025","49330","MAIN"
"1035.666.624","001","2025","49330","MAIN"
"1035.666.624","001","2025","95311","SECO"
"1036.397.587","006","2025","70200","MAIN"
"1036.397.587","001","2025","70200","MAIN"
"1036.397.587","001","2025","68201","SECO"
"1036.397.587","001","2025","68110","SECO"
"1036.516.066","006","2025","56301","MAIN"
"1036.591.389","006","2025","49330","MAIN"
"1036.591.389","001","2025","49320","SECO"
"1036.591.389","001","2025","49310","MAIN"
"1036.591.389","001","2025","49390","SECO"
"1036.591.389","001","2025","49330","SECO"
"1036.829.931","006","2025","33120","MAIN"
"1036.829.931","001","2025","47820","SECO"
"1036.829.931","001","2025","77120","SECO"
"1036.829.931","001","2025","49410","SECO"
"1036.829.931","001","2025","46649","SECO"
"1036.829.931","001","2025","33120","MAIN"
"1036.829.931","001","2025","77310","SECO"
"1036.832.010","006","2025","56301","MAIN"
"1036.832.010","001","2025","62200","SECO"
"1036.832.010","001","2025","82990","SECO"
"1036.832.010","001","2025","56112","MAIN"
"1036.870.216","001","2025","10850","SECO"
"1036.870.216","001","2025","56120","MAIN"
"1036.901.393","006","2025","56112","MAIN"
"1036.901.393","001","2025","56112","MAIN"
"1037.208.924","006","2025","49330","MAIN"
"1037.208.924","001","2025","49320","SECO"
"1037.208.924","001","2025","49410","SECO"
"1037.208.924","001","2025","49330","MAIN"
"1037.208.924","001","2025","53200","SECO"
"1037.242.675","006","2025","47639","MAIN"
"1037.242.675","001","2025","46496","MAIN"
"1037.330.173","006","2025","64210","MAIN"
"1037.330.173","001","2025","70100","SECO"
"1037.330.173","001","2025","70200","SECO"
"1037.330.173","001","2025","64210","MAIN"
"1037.479.336","006","2025","56301","MAIN"
"1037.479.336","001","2025","56301","MAIN"
"1037.526.549","006","2025","56301","MAIN"
"1037.526.549","001","2025","56112","MAIN"
"1037.526.549","001","2025","47251","SECO"
"1037.526.549","001","2025","47252","SECO"
"1037.526.549","001","2025","56301","SECO"
"1037.532.982","006","2025","56220","MAIN"
"1037.532.982","001","2025","56220","MAIN"
"1037.592.667","006","2025","70200","MAIN"
"1037.592.667","001","2025","68122","SECO"
"1037.592.667","001","2025","68121","SECO"
"1037.592.667","001","2025","68110","SECO"
"1037.592.667","001","2025","70200","MAIN"
"1037.741.929","006","2025","78200","MAIN"
"1037.741.929","001","2025","78200","MAIN"
"1037.741.929","001","2025","78100","SECO"
"1037.801.020","006","2025","56301","MAIN"
"1037.801.020","001","2025","56309","SECO"
"1037.801.020","001","2025","56301","MAIN"
"1037.808.146","006","2025","85209","MAIN"
"1037.819.826","006","2025","56111","MAIN"
"1037.819.826","001","2025","56301","MAIN"
"1038.052.725","006","2025","46711","MAIN"
"1038.052.725","001","2025","46720","SECO"
"1038.052.725","001","2025","46711","MAIN"
"1038.311.853","006","2025","46869","MAIN"
"1038.322.741","006","2025","47742","MAIN"
"1038.322.741","001","2025","47782","SECO"
"1038.322.741","001","2025","68110","SECO"
"1038.322.741","001","2025","85599","SECO"
"1038.322.741","001","2025","82990","SECO"
"1038.322.741","001","2025","47742","MAIN"
"1038.322.741","001","2025","96999","SECO"
"1038.345.705","006","2025","47110","MAIN"
"1038.345.705","001","2025","47110","MAIN"
"1038.345.705","001","2025","47252","SECO"
"1038.345.705","001","2025","66199","SECO"
"1038.345.705","001","2025","47120","SECO"
"1038.345.705","001","2025","47260","SECO"
"1038.524.758","006","2025","56112","MAIN"
"1038.524.758","001","2025","56112","MAIN"
"1038.527.233","006","2025","96210","MAIN"
"1038.552.868","006","2025","47210","MAIN"
"1038.552.868","001","2025","47110","MAIN"
"1038.552.868","001","2025","46170","SECO"
"1038.552.868","001","2025","47210","SECO"
"1038.578.010","006","2025","88109","MAIN"
"1038.578.010","001","2025","88109","MAIN"
"1038.578.010","001","2025","85699","SECO"
"1038.578.010","001","2025","79110","SECO"
"1038.578.010","001","2025","96999","SECO"
"1038.578.010","001","2025","79120","SECO"
"1038.638.881","006","2025","56112","MAIN"
"1038.638.881","001","2025","56112","MAIN"
"1038.638.881","001","2025","47252","SECO"
"1038.638.881","001","2025","56120","SECO"
"1038.638.881","001","2025","56301","SECO"
"1038.721.926","006","2025","10890","MAIN"
"1038.721.926","001","2025","10850","MAIN"
"1038.721.926","001","2025","46389","SECO"
"1038.770.624","006","2025","56111","MAIN"
"1038.770.624","001","2025","56111","MAIN"
"1038.771.218","006","2025","77320","MAIN"
"1038.825.557","006","2025","56112","MAIN"
"1038.826.151","006","2025","56111","MAIN"
"1038.826.151","001","2025","70200","SECO"
"1038.826.151","001","2025","56112","MAIN"
"1038.913.946","006","2025","10712","MAIN"
"1038.913.946","001","2025","10712","MAIN"
"1038.913.946","001","2025","47279","SECO"
"1038.943.739","006","2025","95315","MAIN"
"1038.943.739","001","2025","95311","SECO"
"1038.943.739","001","2025","47820","SECO"
"1038.943.739","001","2025","95315","MAIN"
"1038.971.156","006","2025","10712","MAIN"
"1038.971.156","001","2025","56112","SECO"
"1038.971.156","001","2025","47242","SECO"
"1038.971.156","001","2025","47241","MAIN"
"1038.971.156","001","2025","47252","SECO"
"1038.971.156","001","2025","47110","SECO"
"1039.058.159","006","2025","56111","MAIN"
"1039.070.928","006","2025","56301","MAIN"
"1039.070.928","001","2025","56301","SECO"
"1039.070.928","001","2025","56111","MAIN"
"1039.076.866","006","2025","56111","MAIN"
"1039.076.866","001","2025","56112","SECO"
"1039.076.866","001","2025","56111","MAIN"
"1039.089.635","006","2025","56301","MAIN"
"1039.114.379","006","2025","56210","MAIN"
"1039.114.379","001","2025","56210","SECO"
"1039.114.379","001","2025","47230","SECO"
"1039.114.379","001","2025","10850","SECO"
"1039.114.379","001","2025","47110","MAIN"
"1039.114.379","001","2025","47222","SECO"
"1039.114.379","001","2025","47221","SECO"
"1039.206.233","001","2025","43120","SECO"
"1039.206.233","001","2025","42911","SECO"
"1039.206.233","001","2025","81230","SECO"
"1039.206.233","001","2025","37000","MAIN"
"1039.206.233","001","2025","38210","SECO"
"1039.278.091","006","2025","62100","MAIN"
"1039.278.091","001","2025","58290","SECO"
"1039.278.091","001","2025","85599","SECO"
"1039.278.091","001","2025","74999","SECO"
"1039.278.091","001","2025","70100","SECO"
"1039.278.091","001","2025","47400","SECO"
"1039.278.091","001","2025","62100","MAIN"
"1039.334.115","006","2025","10890","MAIN"
"1039.360.443","006","2025","41001","MAIN"
"1039.360.443","001","2025","43310","SECO"
"1039.360.443","001","2025","43341","SECO"
"1039.360.443","001","2025","43320","MAIN"
"1039.360.443","001","2025","43331","SECO"
"1039.421.811","006","2025","10712","MAIN"
"1039.421.811","001","2025","10712","MAIN"
"1039.431.313","006","2025","43320","MAIN"
"1039.431.313","001","2025","43350","SECO"
"1039.431.313","001","2025","25110","SECO"
"1039.431.313","001","2025","43320","SECO"
"1039.431.313","001","2025","31004","SECO"
"1039.431.313","001","2025","43429","MAIN"
"1039.432.006","006","2025","10850","MAIN"
"1039.432.006","001","2025","10890","SECO"
"1039.432.006","001","2025","10850","SECO"
"1039.432.006","001","2025","10200","MAIN"
"1039.457.839","006","2025","59113","MAIN"
"1039.457.839","001","2025","59113","MAIN"
"1039.457.839","001","2025","74201","SECO"
"1039.457.839","001","2025","74209","SECO"
"1039.457.839","001","2025","68203","SECO"
"1039.457.839","001","2025","47400","SECO"
"1039.457.839","001","2025","58290","SECO"
"1039.512.277","006","2025","96210","MAIN"
"1039.512.277","001","2025","96220","SECO"
"1039.512.277","001","2025","47784","SECO"
"1039.512.277","001","2025","47750","MAIN"
"1039.587.404","001","2025","73300","SECO"
"1039.587.404","001","2025","85592","SECO"
"1039.587.404","001","2025","70200","MAIN"
"1039.615.217","006","2025","69201","MAIN"
"1039.615.217","001","2025","69201","MAIN"
"1039.631.152","006","2025","47300","MAIN"
"1039.631.152","001","2025","47300","SECO"
"1039.631.152","001","2025","49500","SECO"
"1039.631.152","001","2025","47252","SECO"
"1039.631.152","001","2025","47260","SECO"
"1039.631.152","001","2025","47781","MAIN"
"1039.677.771","006","2025","56111","MAIN"
"1039.677.771","001","2025","56111","MAIN"
"1039.699.547","006","2025","38110","MAIN"
"1039.913.541","001","2025","75000","MAIN"
"1039.943.037","006","2025","47300","MAIN"
"1039.943.037","001","2025","47241","SECO"
"1039.943.037","001","2025","49500","MAIN"
"1039.943.037","001","2025","47300","SECO"
"1039.943.037","001","2025","47252","SECO"
"1039.943.037","001","2025","47820","SECO"
"1039.943.037","001","2025","47120","SECO"
"1039.964.318","006","2025","82200","MAIN"
"1039.981.540","006","2025","47730","MAIN"
"1040.014.105","006","2025","56111","MAIN"
"1040.040.433","006","2025","56112","MAIN"
"1040.061.615","006","2025","69209","MAIN"
"1040.061.615","001","2025","69201","MAIN"
"1040.101.603","006","2025","56111","MAIN"
"1040.101.603","001","2025","81100","SECO"
"1040.101.603","001","2025","71121","SECO"
"1040.101.603","001","2025","85599","SECO"
"1040.101.603","001","2025","55100","SECO"
"1040.101.603","001","2025","56111","MAIN"
"1040.101.603","001","2025","70200","SECO"
"1040.164.157","006","2025","95316","MAIN"
"1040.164.157","001","2025","95316","MAIN"
"1040.193.158","006","2025","81210","MAIN"
"1040.193.158","001","2025","96102","SECO"
"1040.193.158","001","2025","81210","MAIN"
"1040.193.158","001","2025","81220","SECO"
"1040.193.158","001","2025","81230","SECO"
"1040.193.158","001","2025","82990","SECO"
"1040.210.974","006","2025","62200","MAIN"
"1040.210.974","001","2025","62100","MAIN"
"1040.210.974","001","2025","62200","SECO"
"1040.233.839","001","2025","56112","MAIN"
"1040.233.839","001","2025","46389","SECO"
"1040.233.839","001","2025","56210","SECO"
"1040.233.839","001","2025","59113","SECO"
"1040.233.839","001","2025","10850","SECO"
"1040.240.074","006","2025","49410","MAIN"
"1040.335.391","006","2025","96210","MAIN"
"1040.335.391","001","2025","47750","SECO"
"1040.335.391","001","2025","96220","SECO"
"1040.335.391","001","2025","96210","MAIN"
"1040.362.711","001","2025","63910","SECO"
"1040.362.711","001","2025","90201","SECO"
"1040.362.711","001","2025","63100","SECO"
"1040.362.711","001","2025","74120","SECO"
"1040.362.711","001","2025","62900","MAIN"
"1040.362.711","001","2025","62200","SECO"
"1040.397.551","006","2025","01130","MAIN"
"1040.454.365","006","2025","64210","MAIN"
"1040.515.733","006","2025","97000","MAIN"
"1040.516.327","006","2025","97000","MAIN"
"1040.520.087","006","2025","97000","MAIN"
"1040.520.879","006","2025","46160","MAIN"
"1040.537.905","006","2025","43211","MAIN"
"1040.538.103","006","2025","46170","MAIN"
"1040.553.048","006","2025","93210","MAIN"
"1040.566.609","006","2025","97000","MAIN"
"2.240.812.638","003","2025","93299","MAIN"
"2.240.812.638","003","2025","85599","MAIN"
"2.279.301.743","003","2025","81300","MAIN"
"2.279.301.743","003","2025","43221","MAIN"
"2.279.301.743","003","2025","43320","MAIN"
"2.279.301.743","003","2025","4335002","MAIN"
"2.279.301.743","003","2025","43341","MAIN"
"2.341.717.580","003","2025","95319","SECO"
"2.341.717.580","003","2025","33120","SECO"
"2.341.717.580","003","2025","77310","SECO"
"2.341.717.580","003","2025","25530","SECO"
"2.341.717.580","003","2025","68110","SECO"
"2.341.717.580","003","2025","68201","SECO"
"2.341.717.580","003","2025","77399","SECO"
"2.341.717.580","003","2025","46720","SECO"
"2.341.717.580","003","2025","95315","SECO"
"2.341.717.580","003","2025","82990","SECO"
"2.341.717.580","003","2025","46190","MAIN"
"2.341.717.580","003","2025","46110","MAIN"
"2.341.717.580","003","2025","68204","SECO"
"2.341.717.580","003","2025","47812","SECO"
"2.341.717.580","003","2025","68203","SECO"
"2.341.717.580","003","2025","95312","SECO"
"2.341.717.580","003","2025","4671201","SECO"
"2.341.717.580","003","2025","46712","SECO"
"2.341.717.580","003","2025","47820","SECO"
"2.347.583.805","003","2008","85510","MAIN"
"2.347.583.805","003","2025","82990","SECO"
"2.347.583.805","003","2025","5621001","MAIN"
"2.347.583.805","003","2025","5621002","SECO"
"2.347.583.805","003","2025","85510","MAIN"
"2.347.583.805","003","2025","9529001","SECO"
"2.347.583.805","003","2025","47632","SECO"
"2.347.583.805","003","2025","5622001","MAIN"
"2.347.583.805","003","2025","47639","SECO"
"2.347.583.805","003","2025","47640","SECO"
"2.356.320.832","003","2008","7311006","MAIN"
"2.356.320.832","003","2008","82990","MAIN"
"2.356.320.832","003","2008","82200","MAIN"
"2.356.320.832","003","2025","82200","MAIN"
"2.356.320.832","003","2025","53200","SECO"
"2.356.320.832","003","2025","7311006","MAIN"
"2.356.320.832","003","2025","82990","MAIN"
"2.361.519.636","003","2008","7022002","MAIN"
"2.361.519.636","003","2008","46190","MAIN"
"2.361.519.636","003","2008","4619001","MAIN"
"2.361.519.636","003","2008","7022001","MAIN"
"2.361.519.636","003","2008","70220","MAIN"
"2.361.519.636","003","2025","7020002","SECO"
"2.361.519.636","003","2025","69109","MAIN"
"2.361.519.636","003","2025","70200","SECO"
"2.361.519.636","003","2025","46190","SECO"
"2.361.519.636","003","2025","4619001","SECO"
"2.361.519.636","003","2025","56220","MAIN"
"2.361.519.636","003","2025","7020001","SECO"
"2.361.519.636","003","2025","4755101","MAIN"
"2.361.519.636","003","2025","56112","MAIN"
"2.361.519.636","003","2025","56111","MAIN"
"2.372.727.490","003","2025","56120","SECO"
"2.372.727.490","003","2025","71121","MAIN"
"2.372.727.490","003","2025","56210","SECO"
"2.372.727.490","003","2025","22260","SECO"
"2.372.727.490","003","2025","74140","SECO"
"2.379.231.638","003","2025","47622","SECO"
"2.379.231.638","003","2025","47784","MAIN"
"2.379.231.638","003","2025","70200","SECO"
"2.379.231.638","003","2025","47690","SECO"
"2.379.231.638","003","2025","47559","MAIN"
"2.379.231.638","003","2025","47640","MAIN"
"2.379.231.638","003","2025","47789","MAIN"
"2.379.231.638","003","2025","47770","MAIN"
"2.379.231.638","003","2025","47552","SECO"
"2.379.231.638","003","2025","16281","SECO"
"2.381.514.801","003","2025","47910","MAIN"
"2.381.514.801","003","2025","4619001","MAIN"
"2.381.514.801","003","2025","70200","MAIN"
"2.381.514.801","003","2025","82990","MAIN"
"2.389.483.053","003","2025","8699402","MAIN"
"2.389.483.053","003","2025","9622003","MAIN"
"2.389.483.053","003","2025","4778402","SECO"
"2.389.483.053","003","2025","47750","SECO"
"2.389.483.053","003","2025","96999","MAIN"
"2.389.483.053","003","2025","47722","SECO"
"2.389.483.053","003","2025","96220","MAIN"
"2.389.483.053","003","2025","47715","SECO"
"2.389.483.053","003","2025","9622002","SECO"
"2.389.483.053","003","2025","96210","MAIN"
"2.389.483.053","003","2025","9622001","SECO"
"2.390.602.018","003","2025","73300","MAIN"
"2.390.602.018","003","2025","82990","MAIN"
"2.390.602.018","003","2025","70200","MAIN"
"2.390.602.018","003","2025","85592","MAIN"
"2.390.602.018","003","2025","85599","MAIN"
"2.390.901.530","003","2025","69109","MAIN"
"2.390.902.817","003","2025","75000","MAIN"
"2.390.927.660","003","2025","86931","MAIN"
"2.391.009.022","003","2025","78100","MAIN"
"2.391.009.022","003","2025","78200","MAIN"
"2.391.032.182","003","2025","86931","MAIN"
"2.391.060.985","003","2025","86995","MAIN"
"2.391.060.985","003","2025","86940","MAIN"
"2.391.179.167","003","2025","47716","MAIN"
"2.391.179.167","003","2025","47279","MAIN"
"2.391.179.167","003","2025","85510","MAIN"
"2.391.180.850","003","2025","86940","MAIN"
"2.391.213.019","003","2025","47741","MAIN"
"2.391.213.019","003","2025","86994","MAIN"
"2.391.213.019","003","2025","47750","MAIN"
"2.391.314.175","003","2025","9621001","MAIN"
"2.391.314.175","003","2025","96210","SECO"
"2.391.324.964","003","2025","10850","MAIN"
"2.391.324.964","003","2025","46389","MAIN"
"2.391.324.964","003","2025","56210","MAIN"
"2.391.324.964","003","2025","56112","MAIN"
"2.391.324.964","003","2025","59113","MAIN"
"2.391.354.955","003","2025","86951","MAIN"
"2.391.451.262","003","2025","53200","MAIN"
"2.391.451.262","003","2025","81210","MAIN"
"2.391.451.262","003","2025","81220","MAIN"
"2.391.465.615","003","2025","63100","MAIN"
"2.391.465.615","003","2025","62200","MAIN"
"2.391.465.615","003","2025","90201","SECO"
"2.391.465.615","003","2025","63910","MAIN"
"2.391.465.615","003","2025","74120","SECO"
"2.391.465.615","003","2025","62100","MAIN"
"2.391.465.615","003","2025","62900","MAIN"
"2.391.537.473","003","2025","75000","MAIN"
"2.391.541.730","003","2025","86951","MAIN"
"2.391.550.242","003","2025","58290","MAIN"
"2.391.550.242","003","2025","47910","MAIN"
"2.391.550.242","003","2025","63910","MAIN"
"2.391.550.242","003","2025","73120","MAIN"
"2.391.550.242","003","2025","62100","MAIN"
"2.391.558.853","003","2025","86220","MAIN"
"2.391.564.692","003","2025","86951","MAIN"
"2.391.587.458","003","2025","64999","MAIN"
"2.391.595.772","003","2025","5310003","MAIN"
"2.391.598.445","003","2025","86951","MAIN"
"2.391.600.920","003","2025","4321102","MAIN"
"2.391.622.496","003","2025","81300","MAIN"
"2.391.622.496","003","2025","43310","SECO"
"2.391.622.496","003","2025","82100","MAIN"
"2.391.622.496","003","2025","43211","MAIN"
"2.391.622.496","003","2025","47632","SECO"
"2.391.622.496","003","2025","49330","SECO"
"2.391.622.496","003","2025","43320","SECO"
"2.391.622.496","003","2025","43343","SECO"
"2.391.622.496","003","2025","47830","SECO"
"2.391.622.496","003","2025","43341","SECO"
"2.391.622.496","003","2025","95320","SECO"
"2.391.622.496","003","2025","62900","MAIN"
"2.391.622.496","003","2025","43221","SECO"
"2.391.622.496","003","2025","41001","SECO"
"2.391.622.496","003","2025","95290","MAIN"
"2.391.638.433","003","2025","5611105","MAIN"
"2.391.641.896","003","2025","9622001","MAIN"
"2.391.641.896","003","2025","9622003","MAIN"
"2.391.641.896","003","2025","9622002","MAIN"
"2.391.662.583","003","2025","62100","SECO"
"2.391.662.583","003","2025","81300","MAIN"
"2.391.662.583","003","2025","63100","SECO"
"2.391.676.738","003","2025","10520","MAIN"
"2.391.676.738","003","2025","56112","MAIN"
"2.391.676.738","003","2025","1052001","MAIN"
"2.391.676.738","003","2025","56120","MAIN"
"2.391.678.223","003","2025","4312001","MAIN"
"2.391.678.223","003","2025","81300","MAIN"
"2.391.678.223","003","2025","82990","MAIN"
"2.391.688.715","003","2025","58110","SECO"
"2.391.688.715","003","2025","63920","SECO"
"2.391.688.715","003","2025","85592","SECO"
"2.391.688.715","003","2025","70200","MAIN"
"2.391.688.715","003","2025","85599","SECO"
"2.391.688.715","003","2025","73200","SECO"
"2.391.697.524","003","2025","86951","MAIN"
"2.391.698.811","003","2025","56112","MAIN"
"2.391.698.910","003","2025","4211001","SECO"
"2.391.698.910","003","2025","81300","MAIN"
"2.391.698.910","003","2025","7111301","SECO"
"2.391.698.910","003","2025","4312001","MAIN"
"2.391.698.910","003","2025","81230","SECO"
"2.391.698.910","003","2025","4324003","MAIN"
"2.391.698.910","003","2025","7111302","SECO"
"2.391.713.360","003","2025","59113","MAIN"
"2.391.713.360","003","2025","74201","MAIN"
"2.391.713.360","003","2025","85599","MAIN"
"2.391.713.360","003","2025","82990","MAIN"
"2.391.713.360","003","2025","74209","MAIN"
"2.391.715.934","003","2008","8690501","MAIN"
"2.391.715.934","003","2008","86905","MAIN"
"2.391.715.934","003","2025","86951","MAIN"
