"EntityNumber","ActivityGroup","NaceVersion","NaceCode","Classification"
"1040.374.191","001","2025","93192","SECO"
"1040.374.191","001","2025","70200","MAIN"
"1040.374.191","001","2025","82990","SECO"
"1040.374.191","001","2025","82100","SECO"
"1040.376.468","001","2025","42220","SECO"
"1040.376.468","001","2025","43240","SECO"
"1040.376.468","001","2025","43211","MAIN"
"1040.376.567","001","2025","49410","MAIN"
"1040.376.963","001","2025","68203","SECO"
"1040.376.963","001","2025","68201","SECO"
"1040.376.963","001","2025","68110","MAIN"
"1040.378.052","001","2025","68201","MAIN"
"1040.378.151","001","2025","47120","MAIN"
"1040.379.042","001","2025","47110","SECO"
"1040.379.042","001","2025","47279","MAIN"
"1040.379.042","001","2025","47551","SECO"
"1040.379.042","001","2025","16281","SECO"
"1040.379.042","001","2025","47210","SECO"
"1040.379.042","001","2025","47559","SECO"
"1040.380.131","001","2025","46321","SECO"
"1040.380.131","001","2025","46322","SECO"
"1040.380.131","001","2025","46170","SECO"
"1040.380.131","001","2025","46319","SECO"
"1040.380.131","001","2025","46341","MAIN"
"1040.380.131","001","2025","56210","SECO"
"1040.380.824","001","2025","56210","SECO"
"1040.380.824","001","2025","56111","MAIN"
"1040.382.012","001","2025","47830","SECO"
"1040.382.012","001","2025","46711","MAIN"
"1040.382.012","001","2025","95314","SECO"
"1040.382.012","001","2025","47812","SECO"
"1040.382.408","001","2025","82990","SECO"
"1040.382.408","001","2025","70200","MAIN"
"1040.382.804","001","2025","95316","MAIN"
"1040.382.804","001","2025","47820","SECO"
"1040.383.101","001","2025","55209","SECO"
"1040.383.101","001","2025","55204","MAIN"
"1040.385.673","001","2025","95314","MAIN"
"1040.385.673","001","2025","47820","SECO"
"1040.385.673","001","2025","95311","SECO"
"1040.385.673","001","2025","46833","SECO"
"1040.387.752","001","2025","53200","SECO"
"1040.387.752","001","2025","81210","SECO"
"1040.387.752","001","2025","81220","MAIN"
"1040.388.643","001","2025","33140","SECO"
"1040.388.643","001","2025","43211","MAIN"
"1040.388.643","001","2025","43213","SECO"
"1040.388.643","001","2025","33130","SECO"
"1040.389.534","001","2025","43500","SECO"
"1040.389.534","001","2025","71113","SECO"
"1040.389.534","001","2025","81300","MAIN"
"1040.389.732","001","2025","43600","MAIN"
"1040.389.732","001","2025","43429","SECO"
"1040.389.732","001","2025","43910","SECO"
"1040.389.732","001","2025","41003","SECO"
"1040.389.732","001","2025","43214","SECO"
"1040.391.019","001","2025","47640","SECO"
"1040.391.019","001","2025","47252","SECO"
"1040.391.019","001","2025","92000","SECO"
"1040.391.019","001","2025","47260","SECO"
"1040.391.019","001","2025","47622","SECO"
"1040.391.019","001","2025","47621","MAIN"
"1040.391.118","001","2025","47711","MAIN"
"1040.391.118","001","2025","18130","SECO"
"1040.391.118","001","2025","73110","SECO"
"1040.391.118","001","2025","47712","SECO"
"1040.391.118","001","2025","82300","SECO"
"1040.391.316","001","2025","23450","SECO"
"1040.391.316","001","2025","47690","SECO"
"1040.391.316","001","2025","90120","MAIN"
"1040.391.316","001","2025","85599","SECO"
"1040.392.997","001","2025","41001","MAIN"
"1040.392.997","001","2025","43333","SECO"
"1040.392.997","001","2025","43341","SECO"
"1040.392.997","001","2025","43421","SECO"
"1040.392.997","001","2025","43331","SECO"
"1040.393.591","001","2025","43221","MAIN"
"1040.393.591","001","2025","43320","SECO"
"1040.393.591","001","2025","43223","SECO"
"1040.393.591","001","2025","47811","SECO"
"1040.393.591","001","2025","33120","SECO"
"1040.393.591","001","2025","43211","SECO"
"1040.394.185","001","2025","82990","SECO"
"1040.394.185","001","2025","82100","SECO"
"1040.394.185","001","2025","62200","SECO"
"1040.394.185","001","2025","70200","MAIN"
"1040.394.779","001","2025","32990","MAIN"
"1040.394.878","001","2025","47120","MAIN"
"1040.394.878","001","2025","47792","SECO"
"1040.394.878","001","2025","47793","SECO"
"1040.395.868","001","2025","43350","SECO"
"1040.395.868","001","2025","43320","SECO"
"1040.395.868","001","2025","41001","MAIN"
"1040.395.868","001","2025","81300","SECO"
"1040.395.868","001","2025","41003","SECO"
"1040.397.353","001","2025","69203","MAIN"
"1040.399.729","001","2025","82990","SECO"
"1040.399.729","001","2025","82100","SECO"
"1040.399.729","001","2025","70200","MAIN"
"1040.400.224","001","2025","82990","SECO"
"1040.400.224","001","2025","49330","MAIN"
"1040.400.323","001","2025","43410","SECO"
"1040.400.323","001","2025","41003","MAIN"
"1040.400.323","001","2025","43422","SECO"
"1040.400.323","001","2025","43600","SECO"
"1040.400.323","001","2025","43910","SECO"
"1040.400.620","001","2025","43221","MAIN"
"1040.400.620","001","2025","71121","SECO"
"1040.400.620","001","2025","43223","SECO"
"1040.400.620","001","2025","43222","SECO"
"1040.400.620","001","2025","43230","SECO"
"1040.400.620","001","2025","81300","SECO"
"1040.401.115","001","2025","72109","SECO"
"1040.401.115","001","2025","71121","MAIN"
"1040.401.115","001","2025","62100","SECO"
"1040.401.115","001","2025","71209","SECO"
"1040.402.006","001","2025","86940","MAIN"
"1040.402.006","001","2025","56112","SECO"
"1040.402.006","001","2025","56120","SECO"
"1040.402.796","001","2025","18120","SECO"
"1040.402.796","001","2025","74120","SECO"
"1040.402.796","001","2025","47120","SECO"
"1040.402.796","001","2025","25530","SECO"
"1040.402.796","001","2025","13300","MAIN"
"1040.405.469","001","2025","10890","MAIN"
"1040.405.469","001","2025","01480","SECO"
"1040.405.469","001","2025","47279","SECO"
"1040.406.756","001","2025","10850","SECO"
"1040.406.756","001","2025","46391","MAIN"
"1040.407.746","001","2025","47784","SECO"
"1040.407.746","001","2025","96220","MAIN"
"1040.407.746","001","2025","47750","SECO"
"1040.407.746","001","2025","47715","SECO"
"1040.407.746","001","2025","96230","SECO"
"1040.408.538","001","2025","56301","MAIN"
"1040.408.538","001","2025","92000","SECO"
"1040.409.627","001","2025","53200","MAIN"
"1040.409.726","001","2025","82990","SECO"
"1040.409.726","001","2025","70200","SECO"
"1040.409.726","001","2025","70100","MAIN"
"1040.410.617","001","2025","75000","MAIN"
"1040.411.310","001","2025","33140","SECO"
"1040.411.310","001","2025","62200","SECO"
"1040.411.310","001","2025","43211","MAIN"
"1040.411.310","001","2025","43213","SECO"
"1040.411.409","001","2025","82990","SECO"
"1040.411.409","001","2025","49390","SECO"
"1040.411.409","001","2025","49330","MAIN"
"1040.411.409","001","2025","49320","SECO"
"1040.412.496","001","2025","49330","MAIN"
"1040.412.793","001","2025","93299","MAIN"
"1040.417.644","001","2025","71121","SECO"
"1040.417.644","001","2025","70200","MAIN"
"1040.419.723","001","2025","93199","MAIN"
"1040.419.723","001","2025","47910","SECO"
"1040.419.921","001","2025","60390","MAIN"
"1040.421.010","001","2025","70200","MAIN"
"1040.421.406","001","2025","69101","MAIN"
"1040.421.703","001","2025","59203","MAIN"
"1040.421.703","001","2025","90201","SECO"
"1040.421.802","001","2025","69101","MAIN"
"1040.422.493","001","2025","90391","SECO"
"1040.422.493","001","2025","90201","MAIN"
"1040.422.493","001","2025","90112","SECO"
"1040.422.493","001","2025","59203","SECO"
"1040.423.384","001","2025","82990","SECO"
"1040.423.384","001","2025","47716","MAIN"
"1040.423.384","001","2025","47784","SECO"
"1040.423.681","001","2025","82100","SECO"
"1040.423.681","001","2025","70200","SECO"
"1040.423.681","001","2025","82990","MAIN"
"1040.423.681","001","2025","52260","SECO"
"1040.423.978","001","2025","82990","SECO"
"1040.423.978","001","2025","43120","SECO"
"1040.423.978","001","2025","43350","MAIN"
"1040.423.978","001","2025","43230","SECO"
"1040.423.978","001","2025","41001","SECO"
"1040.425.562","001","2025","86951","MAIN"
"1040.427.740","001","2025","96220","SECO"
"1040.427.740","001","2025","86999","MAIN"
"1040.427.740","001","2025","47750","SECO"
"1040.427.740","001","2025","88101","SECO"
"1040.427.938","001","2025","81210","MAIN"
"1040.427.938","001","2025","81220","SECO"
"1040.428.928","001","2025","85699","SECO"
"1040.428.928","001","2025","96999","SECO"
"1040.428.928","001","2025","85599","SECO"
"1040.428.928","001","2025","86961","MAIN"
"1040.430.215","001","2025","85599","SECO"
"1040.430.215","001","2025","96230","SECO"
"1040.430.215","001","2025","96999","MAIN"
"1040.430.710","001","2025","01500","MAIN"
"1040.431.403","001","2025","69109","MAIN"
"1040.431.995","001","2025","43211","MAIN"
"1040.431.995","001","2025","43240","SECO"
"1040.431.995","001","2025","81300","SECO"
"1040.431.995","001","2025","70200","SECO"
"1040.432.490","001","2025","43429","SECO"
"1040.432.490","001","2025","28250","MAIN"
"1040.432.490","001","2025","33120","SECO"
"1040.432.490","001","2025","43221","SECO"
"1040.432.490","001","2025","43223","SECO"
"1040.432.688","001","2025","62900","SECO"
"1040.432.688","001","2025","81220","MAIN"
"1040.433.579","001","2025","85510","SECO"
"1040.433.579","001","2025","46110","MAIN"
"1040.433.579","001","2025","93127","SECO"
"1040.433.579","001","2025","01620","SECO"
"1040.433.579","001","2025","82990","SECO"
"1040.433.579","001","2025","01430","SECO"
"1040.434.173","001","2025","43331","SECO"
"1040.434.173","001","2025","41001","MAIN"
"1040.434.173","001","2025","43910","SECO"
"1040.434.965","001","2025","96992","MAIN"
"1040.434.965","001","2025","47519","SECO"
"1040.434.965","001","2025","47789","SECO"
"1040.435.559","001","2025","85599","SECO"
"1040.435.559","001","2025","74120","SECO"
"1040.435.559","001","2025","73300","SECO"
"1040.435.559","001","2025","82990","MAIN"
"1040.435.559","001","2025","70200","SECO"
"1040.435.559","001","2025","96999","SECO"
"1040.435.856","001","2025","81210","MAIN"
"1040.435.856","001","2025","81220","SECO"
"1040.435.955","001","2025","49330","MAIN"
"1040.436.252","001","2025","47770","SECO"
"1040.436.252","001","2025","47260","SECO"
"1040.436.252","001","2025","46350","MAIN"
"1040.436.252","001","2025","46861","SECO"
"1040.436.252","001","2025","81220","SECO"
"1040.437.044","001","2025","41001","SECO"
"1040.437.044","001","2025","43331","SECO"
"1040.437.044","001","2025","43310","MAIN"
"1040.437.044","001","2025","43410","SECO"
"1040.437.044","001","2025","43341","SECO"
"1040.437.440","001","2025","47750","SECO"
"1040.437.440","001","2025","47730","MAIN"
"1040.439.123","001","2025","47789","SECO"
"1040.439.123","001","2025","01480","MAIN"
"1040.439.123","001","2025","10890","SECO"
"1040.439.123","001","2025","46610","SECO"
"1040.439.123","001","2025","47279","SECO"
"1040.439.123","001","2025","85599","SECO"
"1040.439.222","001","2025","69109","SECO"
"1040.439.222","001","2025","69201","MAIN"
"1040.439.321","001","2025","43211","MAIN"
"1040.440.311","001","2025","86999","MAIN"
"1040.440.311","001","2025","86995","SECO"
"1040.441.893","001","2025","59113","MAIN"
"1040.441.893","001","2025","73110","SECO"
"1040.442.190","001","2025","90120","SECO"
"1040.442.190","001","2025","73110","SECO"
"1040.442.190","001","2025","90112","SECO"
"1040.442.190","001","2025","74120","SECO"
"1040.442.190","001","2025","85599","SECO"
"1040.442.190","001","2025","90201","MAIN"
"1040.442.289","001","2025","47400","MAIN"
"1040.442.685","001","2025","88105","SECO"
"1040.442.685","001","2025","88101","MAIN"
"1040.442.685","001","2025","88109","SECO"
"1040.442.685","001","2025","88103","SECO"
"1040.442.685","001","2025","88102","SECO"
"1040.442.685","001","2025","88104","SECO"
"1040.443.873","001","2025","70200","MAIN"
"1040.443.873","001","2025","68110","SECO"
"1040.444.269","001","2025","86951","MAIN"
"1040.444.269","001","2025","85510","SECO"
"1040.444.269","001","2025","93130","SECO"
"1040.445.259","001","2025","43230","SECO"
"1040.445.259","001","2025","43350","MAIN"
"1040.446.051","001","2025","43331","SECO"
"1040.446.051","001","2025","43221","SECO"
"1040.446.051","001","2025","82990","SECO"
"1040.446.051","001","2025","43320","SECO"
"1040.446.051","001","2025","43230","SECO"
"1040.446.051","001","2025","43211","MAIN"
"1040.446.150","001","2025","62200","MAIN"
"1040.446.150","001","2025","82990","SECO"
"1040.446.744","001","2025","43230","MAIN"
"1040.446.744","001","2025","42130","SECO"
"1040.446.744","001","2025","81220","SECO"
"1040.449.714","001","2025","43990","SECO"
"1040.449.714","001","2025","47521","SECO"
"1040.449.714","001","2025","43310","MAIN"
"1040.449.714","001","2025","43120","SECO"
"1040.449.714","001","2025","43230","SECO"
"1040.449.714","001","2025","43910","SECO"
"1040.449.813","001","2025","81210","SECO"
"1040.449.813","001","2025","43333","SECO"
"1040.449.813","001","2025","49410","SECO"
"1040.449.813","001","2025","43429","SECO"
"1040.449.813","001","2025","68110","SECO"
"1040.449.813","001","2025","41001","MAIN"
"1040.451.296","001","2025","64999","MAIN"
"1040.452.187","001","2025","96230","MAIN"
"1040.452.682","001","2025","60390","SECO"
"1040.452.682","001","2025","90201","MAIN"
"1040.452.880","001","2025","81300","MAIN"
"1040.454.563","001","2025","18130","SECO"
"1040.454.563","001","2025","18120","SECO"
"1040.454.563","001","2025","47789","SECO"
"1040.454.563","001","2025","77391","MAIN"
"1040.454.563","001","2025","74120","SECO"
"1040.454.563","001","2025","74140","SECO"
"1040.455.454","001","2025","70200","SECO"
"1040.455.454","001","2025","47716","MAIN"
"1040.456.246","001","2025","96220","MAIN"
"1040.457.632","001","2025","62900","SECO"
"1040.457.632","001","2025","63100","SECO"
"1040.457.632","001","2025","82300","SECO"
"1040.457.632","001","2025","62100","MAIN"
"1040.457.632","001","2025","16281","SECO"
"1040.457.632","001","2025","62200","SECO"
"1040.458.721","001","2025","85510","SECO"
"1040.458.721","001","2025","93199","SECO"
"1040.458.721","001","2025","85599","SECO"
"1040.458.721","001","2025","93192","MAIN"
"1040.458.721","001","2025","59113","SECO"
"1040.458.721","001","2025","73110","SECO"
"1040.461.095","001","2025","43120","SECO"
"1040.461.095","001","2025","43350","SECO"
"1040.461.095","001","2025","43320","SECO"
"1040.461.095","001","2025","81300","MAIN"
"1040.462.778","001","2025","47120","SECO"
"1040.462.778","001","2025","47793","SECO"
"1040.462.778","001","2025","47792","SECO"
"1040.462.778","001","2025","47750","MAIN"
"1040.462.976","001","2025","69201","MAIN"
"1040.463.471","001","2025","75000","MAIN"
"1040.464.857","001","2025","41001","SECO"
"1040.464.857","001","2025","41002","SECO"
"1040.464.857","001","2025","41003","SECO"
"1040.464.857","001","2025","43221","MAIN"
"1040.464.857","001","2025","43222","SECO"
"1040.464.857","001","2025","43223","SECO"
"1040.469.906","001","2025","59113","MAIN"
"1040.472.379","001","2025","69201","MAIN"
"1040.473.666","001","2025","33140","MAIN"
"1040.473.666","001","2025","43211","SECO"
"1040.473.666","001","2025","42220","SECO"
"1040.473.666","001","2025","43222","SECO"
"1040.474.953","001","2025","81300","MAIN"
"1040.475.250","001","2025","95311","SECO"
"1040.475.250","001","2025","47830","SECO"
"1040.475.250","001","2025","46711","MAIN"
"1040.475.250","001","2025","77110","SECO"
"1040.479.111","001","2025","47761","MAIN"
"1040.480.101","001","2025","74201","SECO"
"1040.480.101","001","2025","59113","MAIN"
"1040.480.101","001","2025","73110","SECO"
"1040.480.101","001","2025","90130","SECO"
"1040.480.101","001","2025","62100","SECO"
"1040.480.101","001","2025","74140","SECO"
"1040.484.554","001","2025","43120","SECO"
"1040.484.554","001","2025","43230","SECO"
"1040.484.554","001","2025","81220","SECO"
"1040.484.554","001","2025","43350","MAIN"
"1040.484.554","001","2025","43130","SECO"
"1040.485.049","001","2025","43240","SECO"
"1040.485.049","001","2025","43120","SECO"
"1040.485.049","001","2025","42110","MAIN"
"1040.485.049","001","2025","43110","SECO"
"1040.485.049","001","2025","42220","SECO"
"1040.485.643","001","2025","95316","MAIN"
"1040.490.690","001","2025","53200","MAIN"
"1040.491.185","001","2025","96220","SECO"
"1040.491.185","001","2025","47750","SECO"
"1040.491.185","001","2025","96210","MAIN"
"1040.491.482","001","2025","75000","MAIN"
"1040.491.779","001","2025","43120","MAIN"
"1040.492.571","001","2025","82990","SECO"
"1040.492.571","001","2025","53200","MAIN"
"1040.493.363","001","2025","62200","SECO"
"1040.493.363","001","2025","70200","MAIN"
"1040.493.561","001","2025","49330","MAIN"
"1040.495.541","001","2025","47721","SECO"
"1040.495.541","001","2025","47711","MAIN"
"1040.495.541","001","2025","47715","SECO"
"1040.497.125","001","2025","43350","MAIN"
"1040.501.083","001","2025","47750","SECO"
"1040.501.083","001","2025","96220","MAIN"
"1040.501.083","001","2025","96230","SECO"
"1040.508.706","001","2025","74201","MAIN"
"1040.508.706","001","2025","59113","SECO"
"1040.508.706","001","2025","74120","SECO"
"1040.508.706","001","2025","73110","SECO"
"1040.586.306","001","2025","43240","MAIN"
"1040.586.306","001","2025","43341","SECO"
"1040.587.393","001","2025","46120","MAIN"
"1040.588.779","001","2025","41001","MAIN"
"1040.589.472","001","2025","47120","MAIN"
"1040.590.660","001","2025","47910","MAIN"
"1040.591.551","001","2025","47910","MAIN"
